1781219892	2080
1781219922	2080
1781219952	2080
1781219982	2080
1781220012	2080
1781220042	2080
1781220072	368
1781220102	368
1781220132	368
1781220162	368
1781220192	368
1781220222	368
1781220252	368
1781220282	368
1781220312	368
1781220342	368
1781220372	368
1781220402	368
1781220432	368
1781220462	368
1781220492	368
1781220522	368
1781220552	368
1781220582	368
1781220612	368
1781220643	368
1781220673	368
1781220703	368
1781220733	368
1781220763	368
1781220793	368
1781220823	368
1781220853	368
1781220883	368
1781220913	368
1781220943	368
1781220973	368
1781221003	368
1781221033	368
1781221063	368
1781221093	368
1781221123	368
1781221153	368
1781221183	368
1781221213	368
1781221243	368
1781221273	368
1781221303	368
1781221333	368
1781221363	368
1781221393	368
1781221423	368
1781221453	368
1781221483	368
1781221513	368
1781221543	368
1781221573	368
1781221603	368
1781221633	368
1781221663	368
1781221694	368
1781221724	368
1781221754	368
1781221784	368
1781221814	368
1781221844	368
1781221874	368
1781221904	368
1781221934	368
1781221964	368
1781221994	368
1781222024	368
1781222054	368
1781222084	368
1781222114	368
1781222144	368
1781222174	368
1781222204	368
1781222234	368
1781222264	368
1781222294	352
1781222324	352
1781222354	352
1781222384	352
1781222414	352
1781222444	352
1781222474	352
1781222504	352
1781222534	352
1781222564	352
1781222594	352
1781222624	352
1781222654	352
1781222684	352
1781222714	352
1781222744	352
1781222774	352
1781222804	352
1781222834	352
1781222864	352
1781222894	352
1781222924	352
1781222955	352
1781222985	352
1781223015	352
1781223045	352
1781223075	352
1781223105	352
1781223135	352
1781223165	352
1781223195	352
1781223225	352
1781223255	352
1781223285	352
1781223315	352
1781223345	352
1781223375	352
1781223405	352
1781223435	352
1781223465	352
1781223495	352
1781223525	352
1781223555	352
1781223585	352
1781223615	352
1781223645	352
1781223675	352
1781223705	352
1781223735	352
1781223765	352
1781223795	352
1781223825	352
1781223855	352
1781223885	352
1781223915	352
1781223945	352
1781223976	352
1781224006	352
1781224036	352
1781224066	352
1781224096	352
1781224126	352
1781224156	352
1781224186	352
1781224216	352
1781224246	336
1781224276	336
1781224306	336
1781224336	336
1781224366	336
1781224396	336
1781224426	336
1781224456	336
1781224486	336
1781224516	336
1781224546	336
1781224576	336
1781224606	336
1781224636	336
1781224666	336
1781224696	336
1781224726	336
1781224756	336
1781224786	336
1781224816	336
1781224846	336
1781224876	336
1781224906	336
1781224936	336
1781224967	336
1781224997	336
1781225027	336
1781225057	336
1781225087	336
1781225117	336
1781225147	336
1781225177	336
1781225207	336
1781225237	336
1781225267	336
1781225297	336
1781225327	336
1781225357	336
1781225387	336
1781225417	336
1781225447	336
1781225477	336
1781225507	336
1781225537	336
1781225567	336
1781225597	336
1781225627	336
1781225657	336
1781225687	336
1781225717	336
1781225747	336
1781225777	336
1781225807	336
1781225837	336
1781225867	336
1781225897	336
1781225928	336
1781225958	336
1781225988	336
1781226018	336
1781226048	336
1781226078	336
1781226108	336
1781226138	336
1781226168	336
1781226198	336
1781226228	336
1781226258	336
1781226288	336
1781226318	336
1781226348	336
1781226378	336
1781226408	336
1781226438	336
1781226468	336
1781226498	336
1781226528	336
1781226558	336
1781226588	320
1781226618	336
1781226648	336
1781226678	336
1781226708	336
1781226738	336
1781226768	336
1781226798	336
1781226828	336
1781226858	336
1781226888	336
1781226918	336
1781226948	336
1781226978	336
1781227008	336
1781227038	336
1781227068	336
1781227098	336
1781227128	336
1781227158	336
1781227188	336
1781227218	336
1781227248	336
1781227278	336
1781227308	336
1781227338	336
1781227368	336
1781227398	336
1781227428	336
1781227458	336
1781227489	336
1781227519	336
1781227549	336
1781227579	336
1781227609	336
1781227639	336
1781227669	336
1781227699	336
1781227729	336
1781227759	336
1781227789	336
1781227819	336
1781227849	336
1781227879	336
1781227909	336
1781227939	336
1781227969	336
1781227999	336
1781228029	336
1781228059	336
1781228089	336
1781228119	336
1781228149	336
1781228179	336
1781228209	336
1781228239	336
1781228269	336
1781228299	336
1781228329	336
1781228359	336
1781228389	336
1781228419	336
1781228449	336
1781228479	336
1781228509	336
1781228539	336
1781228569	336
1781228599	336
1781228629	336
1781228659	336
1781228689	336
1781228719	336
1781228749	336
1781228779	336
1781228809	336
1781228840	336
1781228870	336
1781228900	336
1781228930	336
1781228960	336
1781228990	336
1781229020	336
1781229050	336
1781229080	384
1781229110	336
1781229140	336
1781229170	336
1781229200	336
1781229230	336
1781229260	336
1781229290	336
1781229320	336
1781229350	336
1781229380	336
1781229410	336
1781229440	336
1781229470	336
1781229500	336
1781229530	336
1781229560	336
1781229590	336
1781229620	336
1781229650	336
1781229680	336
1781229710	336
1781229740	336
1781229770	336
1781229800	336
1781229830	336
1781229860	336
1781229890	336
1781229920	336
1781229950	336
1781229980	336
1781230011	336
1781230041	336
1781230071	336
1781230101	336
1781230131	336
1781230161	336
1781230191	336
1781230221	336
1781230251	336
1781230281	336
1781230311	336
1781230341	336
1781230371	336
1781230401	336
1781230431	336
1781230461	336
1781230491	336
1781230521	336
1781230551	336
1781230581	336
1781230611	336
1781230641	336
1781230671	336
1781230701	336
1781230731	336
1781230761	336
1781230791	336
1781230821	336
1781230851	336
1781230881	336
1781230911	336
1781230941	336
1781230971	336
1781231001	336
1781231031	336
1781231061	336
1781231091	336
1781231121	336
1781231151	336
1781231181	336
1781231212	336
1781231242	336
1781231272	336
1781231302	336
1781231332	336
1781231362	336
1781231392	336
1781231422	336
1781231452	336
1781231482	336
1781231512	336
1781231542	336
1781231572	336
1781231602	336
1781231632	336
1781231662	336
1781231692	336
1781231722	336
1781231752	336
1781231782	336
1781231812	336
1781231842	336
1781231872	336
1781231902	336
1781231932	336
1781231962	336
1781231992	336
1781232023	336
1781232053	336
1781232083	336
1781232113	336
1781232143	336
1781232173	336
1781232203	336
1781232233	336
1781232263	336
1781232293	336
1781232323	336
1781232353	336
1781232383	336
1781232413	336
1781232443	336
1781232473	336
1781232503	336
1781232533	336
1781232563	336
1781232593	336
1781232623	336
1781232653	336
1781232683	336
1781232713	336
1781232743	336
1781232773	336
1781232803	336
1781232833	336
1781232863	336
1781232893	336
1781232923	336
1781232953	336
1781232983	336
1781233013	336
1781233043	336
1781233073	336
1781233103	336
1781233134	336
1781233164	320
1781233194	336
1781233224	336
1781233254	336
1781233284	336
1781233314	336
