1782551792	288
1782551795	18352
1782551798	18352
1782551801	18352
1782551804	18368
1782551807	18656
1782551810	19216
1782551813	19312
1782551816	19408
1782551820	20064
1782551823	20160
1782551826	20736
1782551829	21248
1782551832	21248
1782551835	1577488
1782551838	4330592
1782551841	5931264
1782551844	7710384
1782551847	7869680
1782551850	12299824
1782551853	10998112
1782551856	6002288
1782551859	7050480
1782551862	8182112
1782551865	9128560
1782551868	5224032
1782551871	4964528
1782551874	5358080
1782551877	4888336
1782551880	3397520
1782551883	3255024
1782551887	4222432
1782551890	4125296
1782551893	5597936
1782551896	6090384
1782551899	9517120
1782551902	4954896
1782551905	4921040
1782551908	5693744
1782551912	4954624
1782551915	7473776
1782551918	9065008
1782551921	10930928
1782551924	4866960
1782551927	6208624
1782551930	4551120
1782551933	9802128
1782551936	8551104
1782551939	13222912
1782551942	13222912
1782551945	13222864
1782551948	13222864
1782551951	16632000
1782551954	5428144
1782551957	5331184
1782551960	5015824
1782551964	3616656
1782551967	2214464
1782551970	5623888
1782551973	963968
1782551976	5624768
1782551979	6234416
1782551982	5726784
1782551985	6452704
1782551988	6295088
1782551992	5096352
1782551995	9488032
1782551998	11030976
1782552001	4428736
1782552004	5859056
1782552007	6567040
1782552010	6666112
1782552013	11562688
1782552016	10444400
1782552019	13040064
1782552022	13040064
1782552025	13040016
1782552028	13040016
1782552032	17161248
1782552035	5471488
1782552038	5295712
1782552041	5004944
1782552044	3746192
1782552047	4121088
1782552050	7286192
1782552053	3115936
1782552056	6618176
1782552059	7378416
1782552062	5334416
1782552066	8205648
1782552069	7834144
1782552072	5215856
1782552075	8380096
1782552078	11594464
1782552081	5759568
1782552085	6861200
1782552088	3926256
1782552091	10147120
1782552094	6427136
1782552097	12724272
1782552100	13163920
1782552103	13163840
1782552106	13163840
1782552109	13232096
1782552113	10118896
1782552116	5420400
1782552119	5073808
1782552122	4413584
1782552125	4952976
1782552128	3427296
1782552131	5965008
1782552134	2934112
1782552137	6502096
1782552140	4256288
1782552143	4754992
1782552146	8497232
1782552150	5012336
1782552153	10560928
1782552156	9235568
1782552159	11147616
1782552162	4959248
1782552165	6487600
1782552168	4473200
1782552171	10262560
1782552174	8502848
1782552177	13140768
1782552180	13277872
1782552183	13277792
1782552186	13277792
1782552189	15157120
1782552193	5643056
1782552196	5252896
1782552199	5248512
1782552202	4478512
1782552205	5747136
1782552208	4460720
1782552211	7091312
1782552214	3214528
1782552217	6572048
1782552220	6917792
1782552223	4900688
1782552226	7299296
1782552230	4843952
1782552233	10476944
1782552236	9516272
1782552239	4063456
1782552242	5688032
1782552245	3743696
1782552248	10054960
1782552251	6227680
1782552255	12537904
1782552258	12996704
1782552261	12996640
1782552264	12996640
1782552267	13025840
1782552271	8483168
1782552274	5316528
1782552277	5183472
1782552280	4703472
1782552283	5558640
1782552286	4018368
1782552289	6951776
1782552292	3563808
1782552295	6909280
1782552298	7197456
1782552301	4765344
1782552304	6091936
1782552308	7666080
1782552311	4931696
1782552314	10410128
1782552317	11226640
1782552320	4937584
1782552323	6165664
1782552326	3959584
1782552329	9579936
1782552332	6363120
1782552336	12762880
1782552339	13277632
1782552342	13277632
1782552345	13277568
1782552348	13278912
1782552351	15106800
1782552354	5242816
1782552357	5133568
1782552360	4707840
1782552363	4478208
1782552366	2259856
1782552369	6257040
1782552372	1397232
1782552375	6076992
1782552378	6717664
1782552381	5470320
1782552385	6034624
1782552388	5384208
1782552391	4874592
1782552394	4724960
1782552397	10464992
1782552400	4337456
1782552403	6371776
1782552406	4458832
1782552409	10089456
1782552412	7738000
1782552416	12684144
1782552419	12894464
1782552422	12894384
1782552425	12894384
1782552428	14514672
1782552431	8320016
1782552434	5311312
1782552437	4942032
1782552440	4365088
1782552443	5249760
1782552446	3604960
1782552449	6110736
1782552452	2911312
1782552456	5958704
1782552459	6017776
1782552462	6184736
1782552465	3298576
1782552469	4921936
1782552472	5097248
1782552476	4800064
1782552479	4190752
1782552482	4739296
1782552485	10015696
1782552488	4260560
1782552491	5190288
1782552494	3797984
1782552497	9361840
1782552500	5958880
1782552503	12153696
1782552507	12681232
1782552510	12681232
1782552513	12681552
1782552516	12681584
1782552519	12494896
1782552522	5031952
1782552525	4962544
1782552528	4674368
1782552531	3380720
1782552534	989056
1782552537	5641600
1782552540	873568
1782552543	5538096
1782552546	6280864
1782552549	5145616
1782552553	4808784
1782552557	10281872
1782552560	4857136
1782552563	5712496
1782552566	11095440
1782552569	4677136
1782552572	5806624
1782552575	4229792
1782552578	10205040
1782552581	12240176
1782552584	9738176
1782552587	12395488
1782552590	14417472
1782552593	14417424
1782552596	14417424
1782552599	14417424
1782552604	6978944
1782552607	5681328
1782552610	5173712
1782552613	5188048
1782552616	5179456
1782552619	3098848
1782552622	1822400
1782552625	4142896
1782552628	3822352
1782552631	6026112
1782552635	2541888
1782552638	5571152
1782552641	6455056
1782552644	13433152
1782552647	7541504
1782552651	12706064
1782552654	3784624
1782552657	8191616
1782552660	10760656
1782552664	4414480
1782552667	5365808
1782552670	3784480
1782552673	10098848
1782552676	6631408
1782552679	12716992
1782552682	13135280
1782552685	13135232
1782552688	13135232
1782552691	13326064
1782552695	8683984
1782552698	5124560
1782552701	4985376
1782552704	4059216
1782552707	3582768
1782552710	1483984
1782552713	6000448
1782552716	811520
1782552719	5513712
1782552722	6356544
1782552725	5208224
1782552728	7202400
1782552732	4892240
1782552735	11141088
1782552739	10403392
1782552742	4263072
1782552745	5767152
1782552748	4052208
1782552751	9535680
1782552754	4988224
1782552757	10923712
1782552760	10923712
1782552763	10923696
1782552766	11935680
1782552769	14230032
